,flo_in,sed_in
2019-11-15,10.1,211.
2019-11-16,10.2,212.
2019-11-17,10.3,261.
2019-11-18,10.7,324.
2019-11-19,47.3,.169E+05
2019-11-20,10.9,338.
2019-11-21,11.0,338.
2019-11-22,254.,.946E+05
2019-11-23,.154E+04,.381E+06
2019-11-24,.141E+04,.340E+06
2019-11-25,190.,.743E+05
2019-11-26,54.6,.197E+05
2019-11-27,24.4,.558E+04
2019-11-28,16.4,.212E+04
2019-11-29,13.7,.109E+04
2019-11-30,12.8,873.
2019-12-01,12.5,702.
2019-12-02,247.,.923E+05
2019-12-03,36.4,.110E+05
2019-12-04,16.8,.214E+04
2019-12-05,13.7,.108E+04
2019-12-06,13.2,916.
2019-12-07,52.3,.186E+05
2019-12-08,15.7,.173E+04
2019-12-09,13.6,.101E+04
2019-12-10,14.3,.133E+04
2019-12-11,14.3,.133E+04
2019-12-12,13.4,963.
2019-12-13,13.6,.102E+04
2019-12-14,13.6,.102E+04
2019-12-15,13.7,.115E+04
2019-12-16,13.7,.116E+04
2019-12-17,14.1,.120E+04
2019-12-18,13.8,.116E+04
2019-12-19,20.6,.391E+04
2019-12-20,13.9,.120E+04
2019-12-21,16.9,.230E+04
2019-12-22,54.1,.195E+05
2019-12-23,114.,.453E+05
2019-12-24,22.1,.444E+04
2019-12-25,15.8,.173E+04
2019-12-26,14.6,.145E+04
2019-12-27,19.9,.354E+04
2019-12-28,14.5,.126E+04
2019-12-29,14.5,.126E+04
2019-12-30,36.9,.114E+05
2019-12-31,15.1,.153E+04
2020-01-01,14.7,.145E+04
2020-01-02,14.6,.145E+04
2020-01-03,14.6,.145E+04
2020-01-04,14.7,.145E+04
2020-01-05,14.7,.146E+04
2020-01-06,14.7,.146E+04
2020-01-07,30.7,.868E+04
2020-01-08,32.5,.951E+04
2020-01-09,14.8,.146E+04
2020-01-10,14.9,.145E+04
2020-01-11,14.9,.145E+04
2020-01-12,15.0,.146E+04
2020-01-13,15.7,.175E+04
2020-01-14,14.9,.145E+04
2020-01-15,39.4,.128E+05
2020-01-16,15.0,.144E+04
2020-01-17,15.0,.152E+04
2020-01-18,16.8,.222E+04
2020-01-19,15.0,.152E+04
2020-01-20,14.9,.151E+04
2020-01-21,15.0,.152E+04
2020-01-22,15.0,.152E+04
2020-01-23,18.9,.312E+04
2020-01-24,14.9,.151E+04
2020-01-25,15.0,.152E+04
2020-01-26,15.0,.152E+04
2020-01-27,17.8,.271E+04
2020-01-28,188.,.730E+05
2020-01-29,868.,.245E+06
2020-01-30,127.,.499E+05
2020-01-31,37.1,.113E+05
2020-02-01,21.4,.406E+04
2020-02-02,17.1,.222E+04
2020-02-03,15.8,.171E+04
2020-02-04,15.3,.157E+04
2020-02-05,15.1,.151E+04
2020-02-06,15.2,.153E+04
2020-02-07,15.1,.153E+04
2020-02-08,15.1,.153E+04
2020-02-09,15.1,.153E+04
2020-02-10,15.1,.153E+04
2020-02-11,15.1,.151E+04
2020-02-12,15.0,.151E+04
2020-02-13,19.1,.311E+04
2020-02-14,15.0,.150E+04
2020-02-15,14.9,.150E+04
2020-02-16,43.4,.145E+05
2020-02-17,50.0,.177E+05
2020-02-18,15.3,.162E+04
2020-02-19,15.0,.144E+04
2020-02-20,15.0,.144E+04
2020-02-21,15.0,.144E+04
2020-02-22,24.3,.555E+04
2020-02-23,14.9,.145E+04
2020-02-24,14.9,.145E+04
2020-02-25,33.9,.101E+05
2020-02-26,20.3,.371E+04
2020-02-27,14.9,.144E+04
2020-02-28,14.8,.145E+04
2020-02-29,14.9,.143E+04
2020-03-01,14.7,.144E+04
2020-03-02,21.9,.452E+04
2020-03-03,14.6,.144E+04
2020-03-04,62.4,.234E+05
2020-03-05,22.7,.484E+04
2020-03-06,14.6,.144E+04
2020-03-07,14.7,.145E+04
2020-03-08,14.7,.145E+04
2020-03-09,14.7,.145E+04
2020-03-10,38.2,.122E+05
2020-03-11,14.7,.144E+04
2020-03-12,14.5,.144E+04
2020-03-13,14.4,.130E+04
2020-03-14,81.9,.318E+05
2020-03-15,14.6,.144E+04
2020-03-16,14.9,.144E+04
2020-03-17,14.5,.137E+04
2020-03-18,14.4,.126E+04
2020-03-19,14.8,.144E+04
2020-03-20,14.5,.144E+04
2020-03-21,14.3,.126E+04
2020-03-22,14.2,.126E+04
2020-03-23,14.4,.137E+04
2020-03-24,14.7,.144E+04
2020-03-25,14.3,.126E+04
2020-03-26,14.2,.126E+04
2020-03-27,14.1,.126E+04
2020-03-28,21.1,.422E+04
2020-03-29,159.,.629E+05
2020-03-30,16.8,.221E+04
2020-03-31,14.6,.136E+04
2020-04-01,196.,.756E+05
2020-04-02,30.7,.810E+04
2020-04-03,15.2,.152E+04
2020-04-04,43.7,.144E+05
2020-04-05,17.3,.237E+04
2020-04-06,14.6,.130E+04
2020-04-07,14.4,.125E+04
2020-04-08,14.3,.125E+04
2020-04-09,27.7,.720E+04
2020-04-10,15.2,.161E+04
2020-04-11,14.4,.125E+04
2020-04-12,19.7,.346E+04
2020-04-13,847.,.241E+06
2020-04-14,172.,.662E+05
2020-04-15,30.0,.789E+04
2020-04-16,18.6,.289E+04
2020-04-17,15.7,.169E+04
2020-04-18,840.,.239E+06
2020-04-19,186.,.717E+05
2020-04-20,149.,.590E+05
2020-04-21,31.0,.831E+04
2020-04-22,18.3,.268E+04
2020-04-23,23.3,.503E+04
2020-04-24,71.4,.271E+05
2020-04-25,18.6,.280E+04
2020-04-26,15.0,.149E+04
2020-04-27,25.4,.591E+04
2020-04-28,74.2,.282E+05
2020-04-29,18.6,.274E+04
2020-04-30,15.2,.150E+04
2020-05-01,14.7,.129E+04
2020-05-02,14.5,.125E+04
2020-05-03,14.5,.129E+04
2020-05-04,14.6,.124E+04
2020-05-05,16.3,.188E+04
2020-05-06,94.9,.370E+05
2020-05-07,13.7,894.
2020-05-08,13.2,691.
2020-05-09,12.9,637.
2020-05-10,12.8,495.
2020-05-11,13.3,625.
2020-05-12,12.5,459.
2020-05-13,12.2,347.
2020-05-14,11.9,313.
2020-05-15,11.8,269.
2020-05-16,24.5,.529E+04
2020-05-17,6.38,5.38
2020-05-18,6.96,8.76
2020-05-19,354.,.124E+06
2020-05-20,25.7,.441E+04
2020-05-21,9.65,36.1
2020-05-22,131.,.520E+05
2020-05-23,196.,.753E+05
2020-05-24,30.6,.695E+04
2020-05-25,10.5,50.1
2020-05-26,7.66,20.6
2020-05-27,16.9,.141E+04
2020-05-28,6.12,10.8
2020-05-29,5.18,24.4
2020-05-30,3.72,10.5
2020-05-31,4.09,14.3
2020-06-01,4.54,17.6
2020-06-02,4.62,18.8
2020-06-03,4.99,22.3
2020-06-04,5.22,24.6
2020-06-05,5.18,24.9
2020-06-06,5.78,30.4
2020-06-07,5.92,32.7
2020-06-08,6.14,35.9
2020-06-09,5.95,32.5
2020-06-10,6.25,37.4
2020-06-11,19.1,.340E+04
2020-06-12,7.24,46.3
2020-06-13,160.,.636E+05
2020-06-14,14.1,.128E+04
2020-06-15,7.37,45.5
2020-06-16,7.48,48.5
2020-06-17,7.75,51.4
2020-06-18,8.00,53.3
2020-06-19,69.6,.268E+05
2020-06-20,10.7,266.
2020-06-21,8.69,61.4
2020-06-22,82.3,.323E+05
2020-06-23,47.1,.164E+05
2020-06-24,9.19,97.6
2020-06-25,26.9,.675E+04
2020-06-26,9.08,86.7
2020-06-27,9.18,116.
2020-06-28,96.9,.381E+05
2020-06-29,10.3,201.
2020-06-30,36.1,.112E+05
2020-07-01,47.4,.164E+05
2020-07-02,261.,.967E+05
2020-07-03,59.6,.219E+05
2020-07-04,741.,.217E+06
2020-07-05,123.,.489E+05
2020-07-06,454.,.150E+06
2020-07-07,63.6,.237E+05
2020-07-08,22.7,.458E+04
2020-07-09,70.4,.266E+05
2020-07-10,16.1,.177E+04
2020-07-11,12.2,487.
2020-07-12,11.5,392.
2020-07-13,21.0,.398E+04
2020-07-14,63.3,.237E+05
2020-07-15,16.1,.184E+04
2020-07-16,15.9,.185E+04
2020-07-17,18.9,.302E+04
2020-07-18,58.7,.214E+05
2020-07-19,12.8,671.
2020-07-20,12.6,674.
2020-07-21,12.7,674.
2020-07-22,121.,.476E+05
2020-07-23,114.,.447E+05
2020-07-24,23.6,.477E+04
2020-07-25,262.,.960E+05
2020-07-26,177.,.690E+05
2020-07-27,33.3,.920E+04
2020-07-28,23.2,.466E+04
2020-07-29,17.9,.246E+04
2020-07-30,13.7,905.
2020-07-31,19.4,.319E+04
2020-08-01,13.4,869.
2020-08-02,13.5,905.
2020-08-03,13.4,820.
2020-08-04,13.4,820.
2020-08-05,13.4,820.
2020-08-06,13.4,856.
2020-08-07,13.4,912.
2020-08-08,13.7,971.
2020-08-09,13.4,912.
2020-08-10,13.5,960.
2020-08-11,13.4,912.
2020-08-12,13.5,960.
2020-08-13,13.4,876.
2020-08-14,13.5,962.
2020-08-15,13.4,856.
2020-08-16,12.9,905.
2020-08-17,39.0,.126E+05
2020-08-18,12.9,904.
2020-08-19,12.8,868.
2020-08-20,12.6,756.
2020-08-21,12.6,766.
2020-08-22,12.7,822.
2020-08-23,12.7,822.
2020-08-24,12.6,759.
2020-08-25,12.5,746.
2020-08-26,12.5,747.
2020-08-27,12.4,694.
2020-08-28,12.2,670.
2020-08-29,12.1,623.
2020-08-30,12.1,623.
2020-08-31,12.3,663.
2020-09-01,13.1,.102E+04
2020-09-02,11.8,485.
2020-09-03,11.7,426.
2020-09-04,11.0,329.
2020-09-05,10.8,253.
2020-09-06,9.96,175.
2020-09-07,9.61,167.
2020-09-08,9.22,101.
2020-09-09,12.0,685.
2020-09-10,8.44,57.9
2020-09-11,194.,.751E+05
2020-09-12,45.7,.157E+05
2020-09-13,8.23,54.4
2020-09-14,7.67,48.0
2020-09-15,6.44,32.2
2020-09-16,5.86,24.2
2020-09-17,5.63,22.9
2020-09-18,5.41,20.2
2020-09-19,5.56,22.7
2020-09-20,5.34,20.1
2020-09-21,5.27,19.1
2020-09-22,17.6,.251E+04
2020-09-23,48.9,.173E+05
2020-09-24,5.44,22.1
2020-09-25,86.9,.342E+05
2020-09-26,16.2,.192E+04
2020-09-27,5.14,18.9
2020-09-28,4.68,13.8
2020-09-29,4.77,14.6
2020-09-30,4.65,13.7
2020-10-01,5.02,17.5
2020-10-02,4.49,12.5
2020-10-03,4.49,12.3
2020-10-04,4.53,13.2
2020-10-05,4.72,15.3
2020-10-06,4.45,12.3
2020-10-07,10.3,297.
2020-10-08,135.,.539E+05
2020-10-09,127.,.510E+05
2020-10-10,259.,.953E+05
2020-10-11,14.7,.128E+04
2020-10-12,7.07,38.3
2020-10-13,4.95,16.6
2020-10-14,4.91,16.7
2020-10-15,17.8,.253E+04
2020-10-16,5.13,19.1
2020-10-17,85.0,.333E+05
2020-10-18,6.18,28.7
2020-10-19,22.8,.492E+04
2020-10-20,5.46,22.4
2020-10-21,5.56,22.5
2020-10-22,5.68,25.1
2020-10-23,58.9,.218E+05
2020-10-24,5.95,27.7
2020-10-25,6.03,27.9
2020-10-26,6.13,29.0
2020-10-27,6.29,31.7
2020-10-28,6.41,32.0
2020-10-29,6.50,33.4
2020-10-30,6.67,35.9
2020-10-31,6.77,37.5
2020-11-01,6.83,37.5
2020-11-02,13.9,.110E+04
2020-11-03,21.5,.415E+04
2020-11-04,7.28,41.7
2020-11-05,7.35,42.1
2020-11-06,7.49,44.7
2020-11-07,7.87,49.3
2020-11-08,7.67,47.9
2020-11-09,7.79,47.9
2020-11-10,7.90,48.0
2020-11-11,7.99,50.6
2020-11-12,8.11,52.2
2020-11-13,8.12,52.3
2020-11-14,8.23,52.6
2020-11-15,8.31,52.6
2020-11-16,8.36,53.1
2020-11-17,8.48,55.8
2020-11-18,8.51,56.0
2020-11-19,8.56,57.1
2020-11-20,8.74,58.5
2020-11-21,8.73,58.5
2020-11-22,8.81,58.9
2020-11-23,8.89,59.4
2020-11-24,9.01,60.8
2020-11-25,22.0,.434E+04
2020-11-26,9.07,87.2
2020-11-27,9.30,88.5
2020-11-28,9.14,87.3
2020-11-29,9.22,81.2
2020-11-30,9.23,81.2
2020-12-01,9.27,88.6
2020-12-02,20.5,.369E+04
2020-12-03,9.44,86.1
2020-12-04,9.36,88.9
2020-12-05,9.73,153.
2020-12-06,9.40,89.0
2020-12-07,9.38,89.0
2020-12-08,9.40,89.0
2020-12-09,9.49,86.7
2020-12-10,10.2,148.
2020-12-11,9.46,89.4
2020-12-12,9.47,89.6
2020-12-13,9.46,89.4
2020-12-14,9.50,86.7
2020-12-15,9.51,86.7
2020-12-16,9.52,86.7
2020-12-17,9.53,86.7
2020-12-18,9.49,86.5
2020-12-19,9.51,86.7
2020-12-20,9.51,86.7
2020-12-21,9.49,86.7
2020-12-22,9.45,89.4
2020-12-23,9.43,89.0
2020-12-24,9.43,89.0
2020-12-25,9.41,89.0
2020-12-26,9.40,89.0
2020-12-27,9.38,89.0
2020-12-28,9.36,88.9
2020-12-29,9.34,88.7
2020-12-30,11.3,392.
2020-12-31,9.36,88.6
2021-01-01,9.30,88.6
2021-01-02,9.28,88.6
2021-01-03,9.26,88.6
2021-01-04,9.21,93.3
2021-01-05,9.21,81.0
2021-01-06,9.23,88.4
2021-01-07,9.13,87.3
2021-01-08,9.16,87.4
2021-01-09,9.12,87.2
2021-01-10,9.09,87.2
2021-01-11,9.07,87.2
2021-01-12,10.1,164.
2021-01-13,8.96,59.7
2021-01-14,8.89,59.4
2021-01-15,10.7,233.
2021-01-16,8.82,58.9
2021-01-17,8.90,59.0
2021-01-18,8.83,58.8
2021-01-19,8.79,58.5
2021-01-20,8.76,58.5
2021-01-21,8.68,58.4
2021-01-22,8.60,57.2
2021-01-23,60.7,.223E+05
2021-01-24,29.7,.799E+04
2021-01-25,8.55,56.0
2021-01-26,8.50,56.0
2021-01-27,8.54,57.3
2021-01-28,26.1,.637E+04
2021-01-29,8.41,54.5
2021-01-30,8.36,54.0
2021-01-31,8.25,52.6
2021-02-01,8.19,52.6
2021-02-02,35.9,.110E+05
2021-02-03,8.15,52.6
2021-02-04,8.08,52.3
2021-02-05,8.02,52.2
2021-02-06,7.92,51.0
2021-02-07,7.86,48.7
2021-02-08,7.72,48.0
2021-02-09,7.56,44.9
2021-02-10,3.55,1.04
2021-02-11,3.51,1.04
2021-02-12,3.48,1.03
2021-02-13,3.40,.989
2021-02-14,3.41,.989
2021-02-15,214.,.814E+05
2021-02-16,11.1,136.
2021-02-17,4.62,2.42
2021-02-18,3.81,1.07
2021-02-19,1.87,.780E-03
2021-02-20,1.78,.698E-03
2021-02-21,1.71,.623E-03
2021-02-22,1.75,.554E-03
2021-02-23,1.87,.493E-03
2021-02-24,1.95,.184
2021-02-25,2.00,.184
2021-02-26,2.04,.184
2021-02-27,2.17,.184
2021-02-28,2.16,.184
2021-03-01,2.14,.184
2021-03-02,24.3,.570E+04
2021-03-03,2.15,.184
2021-03-04,2.18,.184
2021-03-05,4.86,19.8
2021-03-06,2.39,.536
2021-03-07,2.55,1.04
2021-03-08,2.67,1.06
2021-03-09,2.62,1.12
2021-03-10,2.58,.990
2021-03-11,2.77,1.59
2021-03-12,2.82,1.70
2021-03-13,213.,.819E+05
2021-03-14,10.4,215.
2021-03-15,3.92,8.01
2021-03-16,3.25,3.71
2021-03-17,3.32,4.26
2021-03-18,3.39,4.23
2021-03-19,3.55,6.58
2021-03-20,3.61,7.12
2021-03-21,42.5,.142E+05
2021-03-22,3.89,8.01
2021-03-23,3.82,8.41
2021-03-24,3.79,8.40
2021-03-25,4.05,10.9
2021-03-26,3.95,8.31
2021-03-27,4.03,10.1
2021-03-28,23.4,.518E+04
2021-03-29,315.,.111E+06
2021-03-30,17.3,.205E+04
2021-03-31,6.15,28.6
2021-04-01,4.75,15.1
2021-04-02,4.69,15.1
2021-04-03,4.67,15.1
2021-04-04,26.8,.673E+04
2021-04-05,17.5,.251E+04
2021-04-06,5.06,18.9
2021-04-07,5.00,17.8
2021-04-08,5.11,19.9
2021-04-09,5.20,20.1
2021-04-10,5.32,22.2
2021-04-11,5.30,22.3
2021-04-12,5.31,22.2
2021-04-13,5.42,22.7
2021-04-14,106.,.418E+05
2021-04-15,6.80,36.8
2021-04-16,5.72,25.2
2021-04-17,16.9,.222E+04
2021-04-18,60.6,.226E+05
2021-04-19,5.88,26.8
2021-04-20,5.79,25.4
2021-04-21,5.96,28.9
2021-04-22,5.87,26.7
2021-04-23,6.21,30.4
2021-04-24,6.17,30.5
2021-04-25,6.36,31.8
2021-04-26,6.36,31.8
2021-04-27,6.35,32.0
2021-04-28,6.26,31.9
2021-04-29,239.,.893E+05
2021-04-30,15.3,.136E+04
2021-05-01,14.3,.118E+04
2021-05-02,21.1,.394E+04
2021-05-03,6.67,36.2
2021-05-04,6.64,35.3
2021-05-05,7.05,39.1
2021-05-06,14.8,.143E+04
2021-05-07,8.49,55.2
2021-05-08,6.88,37.7
2021-05-09,6.81,37.6
2021-05-10,6.91,38.1
2021-05-11,7.16,41.8
2021-05-12,7.11,40.4
2021-05-13,8.59,56.8
2021-05-14,7.07,40.3
2021-05-15,7.23,41.7
2021-05-16,7.21,41.7
2021-05-17,7.40,42.5
2021-05-18,7.81,49.2
2021-05-19,28.5,.746E+04
2021-05-20,18.2,.273E+04
2021-05-21,15.2,.147E+04
2021-05-22,18.4,.273E+04
2021-05-23,8.92,83.7
2021-05-24,7.27,41.9
2021-05-25,7.36,43.5
2021-05-26,7.35,43.9
2021-05-27,84.4,.327E+05
2021-05-28,7.56,44.1
2021-05-29,7.39,43.5
2021-05-30,7.49,44.1
2021-05-31,17.6,.235E+04
2021-06-01,7.51,44.1
2021-06-02,7.39,43.9
2021-06-03,7.44,44.1
2021-06-04,29.8,.788E+04
2021-06-05,7.55,45.1
2021-06-06,7.70,46.4
2021-06-07,7.36,43.5
2021-06-08,7.62,46.3
2021-06-09,7.25,42.1
2021-06-10,7.30,43.4
2021-06-11,7.09,39.1
2021-06-12,6.85,37.7
2021-06-13,6.74,35.0
2021-06-14,6.73,33.9
2021-06-15,6.48,30.9
2021-06-16,6.31,29.5
2021-06-17,5.84,25.9
2021-06-18,5.48,24.0
2021-06-19,32.2,.913E+04
2021-06-20,58.1,.213E+05
2021-06-21,5.04,18.2
2021-06-22,4.77,15.1
2021-06-23,5.23,20.1
2021-06-24,4.62,14.7
2021-06-25,4.36,12.7
2021-06-26,4.20,10.8
2021-06-27,3.51,5.25
2021-06-28,3.36,5.26
2021-06-29,121.,.487E+05
2021-06-30,5.26,20.2
2021-07-01,67.9,.260E+05
2021-07-02,586.,.182E+06
2021-07-03,123.,.496E+05
2021-07-04,18.2,.253E+04
2021-07-05,14.4,.133E+04
2021-07-06,3.71,5.84
2021-07-07,3.63,5.21
2021-07-08,13.2,972.
2021-07-09,9.04,126.
2021-07-10,118.,.471E+05
2021-07-11,96.6,.379E+05
2021-07-12,7.80,49.3
2021-07-13,42.7,.144E+05
2021-07-14,4.17,11.1
2021-07-15,4.41,13.2
2021-07-16,4.14,10.6
2021-07-17,4.20,10.7
2021-07-18,4.31,13.1
2021-07-19,4.48,14.5
2021-07-20,4.61,14.5
2021-07-21,4.76,16.0
2021-07-22,4.93,18.9
2021-07-23,5.04,19.6
2021-07-24,5.12,20.8
2021-07-25,5.27,22.5
2021-07-26,5.61,25.2
2021-07-27,83.5,.325E+05
2021-07-28,5.84,26.5
2021-07-29,5.83,26.7
2021-07-30,5.98,29.6
2021-07-31,6.14,30.4
2021-08-01,6.09,30.5
2021-08-02,7.09,41.3
2021-08-03,6.36,32.5
2021-08-04,6.39,32.5
2021-08-05,6.50,34.9
2021-08-06,6.60,36.0
2021-08-07,6.80,37.4
2021-08-08,833.,.236E+06
2021-08-09,75.3,.289E+05
2021-08-10,17.2,.202E+04
2021-08-11,9.21,60.3
2021-08-12,7.79,46.3
2021-08-13,65.0,.241E+05
2021-08-14,829.,.235E+06
2021-08-15,382.,.132E+06
2021-08-16,61.6,.224E+05
2021-08-17,24.0,.497E+04
2021-08-18,12.0,410.
2021-08-19,9.14,60.5
2021-08-20,8.18,51.0
2021-08-21,8.31,52.5
2021-08-22,8.31,52.5
2021-08-23,8.83,58.2
2021-08-24,8.46,54.2
2021-08-25,8.51,55.6
2021-08-26,8.44,54.7
2021-08-27,8.58,57.1
2021-08-28,8.65,57.3
2021-08-29,8.85,57.9
2021-08-30,153.,.603E+05
2021-08-31,26.8,.638E+04
2021-09-01,22.6,.457E+04
2021-09-02,89.3,.347E+05
2021-09-03,63.0,.232E+05
2021-09-04,11.3,351.
2021-09-05,9.86,98.4
2021-09-06,10.2,158.
2021-09-07,9.82,99.5
2021-09-08,10.6,158.
2021-09-09,36.3,.109E+05
2021-09-10,10.0,99.6
2021-09-11,10.2,130.
2021-09-12,10.3,177.
2021-09-13,10.3,155.
2021-09-14,10.5,177.
2021-09-15,10.5,178.
2021-09-16,10.5,178.
2021-09-17,10.5,168.
2021-09-18,70.1,.262E+05
2021-09-19,11.5,361.
2021-09-20,10.8,167.
2021-09-21,10.8,234.
2021-09-22,10.7,188.
2021-09-23,10.9,234.
2021-09-24,10.8,189.
2021-09-25,11.1,268.
2021-09-26,11.1,268.
2021-09-27,11.1,268.
2021-09-28,11.1,268.
2021-09-29,11.1,268.
2021-09-30,11.3,279.
2021-10-01,481.,.156E+06
2021-10-02,36.8,.106E+05
2021-10-03,15.3,.125E+04
2021-10-04,11.8,358.
2021-10-05,11.4,278.
2021-10-06,11.5,277.
2021-10-07,11.5,316.
2021-10-08,11.4,277.
2021-10-09,12.5,533.
2021-10-10,11.6,369.
2021-10-11,11.4,319.
2021-10-12,11.8,391.
2021-10-13,41.5,.132E+05
2021-10-14,12.3,508.
2021-10-15,11.5,305.
2021-10-16,11.7,399.
2021-10-17,64.6,.239E+05
2021-10-18,11.7,399.
2021-10-19,15.7,.159E+04
2021-10-20,15.5,.152E+04
2021-10-21,11.7,390.
2021-10-22,74.3,.280E+05
2021-10-23,11.8,390.
2021-10-24,11.8,390.
2021-10-25,24.4,.516E+04
2021-10-26,163.,.636E+05
2021-10-27,32.9,.877E+04
2021-10-28,12.1,392.
2021-10-29,12.0,400.
2021-10-30,12.0,400.
2021-10-31,12.6,579.
2021-11-01,21.8,.399E+04
2021-11-02,12.3,447.
2021-11-03,12.2,440.
2021-11-04,12.2,447.
2021-11-05,12.3,447.
2021-11-06,12.4,444.
2021-11-07,12.6,576.
2021-11-08,16.3,.179E+04
2021-11-09,134.,.527E+05
2021-11-10,34.3,.929E+04
2021-11-11,12.9,628.
2021-11-12,12.7,572.
2021-11-13,12.7,572.
2021-11-14,12.8,618.
2021-11-15,12.8,627.
2021-11-16,12.9,627.
2021-11-17,12.9,627.
2021-11-18,13.0,620.
2021-11-19,13.0,618.
2021-11-20,13.0,618.
2021-11-21,17.3,.213E+04
2021-11-22,75.8,.285E+05
2021-11-23,13.4,764.
2021-11-24,13.3,764.
2021-11-25,13.3,764.
2021-11-26,13.3,764.
2021-11-27,13.4,765.
2021-11-28,13.4,765.
2021-11-29,13.4,810.
2021-11-30,13.4,810.
2021-12-01,274.,.991E+05
2021-12-02,95.9,.369E+05
2021-12-03,16.0,.157E+04
2021-12-04,14.1,964.
2021-12-05,13.9,846.
2021-12-06,13.9,846.
2021-12-07,109.,.425E+05
2021-12-08,.102E+04,.273E+06
2021-12-09,142.,.562E+05
2021-12-10,39.6,.117E+05
2021-12-11,21.4,.361E+04
2021-12-12,16.5,.170E+04
2021-12-13,15.0,.131E+04
2021-12-14,16.5,.176E+04
2021-12-15,14.3,.103E+04
2021-12-16,14.3,.103E+04
2021-12-17,122.,.476E+05
2021-12-18,22.3,.405E+04
2021-12-19,15.7,.142E+04
2021-12-20,14.7,.107E+04
2021-12-21,14.5,.107E+04
2021-12-22,14.6,.107E+04
2021-12-23,14.6,.106E+04
2021-12-24,14.6,.108E+04
2021-12-25,17.5,.214E+04
2021-12-26,14.7,.107E+04
2021-12-27,14.7,.107E+04
2021-12-28,14.7,.108E+04
2021-12-29,14.7,.108E+04
2021-12-30,14.7,.108E+04
2021-12-31,14.8,.114E+04
2022-01-01,14.8,.120E+04
2022-01-02,14.8,.113E+04
2022-01-03,14.8,.113E+04
2022-01-04,14.5,.103E+04
2022-01-05,14.2,831.
2022-01-06,19.1,.269E+04
2022-01-07,13.7,611.
2022-01-08,13.4,562.
2022-01-09,13.1,494.
2022-01-10,13.0,385.
2022-01-11,38.9,.114E+05
2022-01-12,12.7,349.
2022-01-13,12.4,260.
2022-01-14,12.0,231.
2022-01-15,11.6,151.
2022-01-16,11.3,135.
2022-01-17,11.0,151.
2022-01-18,10.8,130.
2022-01-19,10.5,77.4
2022-01-20,10.3,78.0
2022-01-21,10.2,76.8
2022-01-22,10.0,76.3
2022-01-23,9.92,75.8
2022-01-24,9.90,75.7
2022-01-25,9.61,83.2
2022-01-26,9.88,76.3
2022-01-27,9.38,80.1
2022-01-28,7.08,78.1
2022-01-29,7.13,77.9
2022-01-30,7.20,78.1
2022-01-31,7.25,78.0
2022-02-01,7.31,78.1
2022-02-02,7.38,78.2
2022-02-03,7.42,78.3
2022-02-04,7.55,78.6
2022-02-05,7.62,78.7
2022-02-06,7.70,81.4
2022-02-07,7.76,81.5
2022-02-08,7.86,73.8
2022-02-09,7.90,72.6
2022-02-10,73.6,.282E+05
2022-02-11,31.1,.894E+04
2022-02-12,8.24,74.1
2022-02-13,115.,.454E+05
2022-02-14,17.5,.267E+04
2022-02-15,8.61,76.2
2022-02-16,8.67,76.3
2022-02-17,8.79,75.7
2022-02-18,8.85,93.5
2022-02-19,28.3,.744E+04
2022-02-20,49.6,.175E+05
2022-02-21,9.29,149.
2022-02-22,9.35,150.
2022-02-23,9.45,150.
2022-02-24,9.53,143.
2022-02-25,9.59,168.
2022-02-26,9.67,168.
2022-02-27,9.74,168.
2022-02-28,9.82,149.
2022-03-01,9.91,149.
2022-03-02,12.7,820.
2022-03-03,10.1,195.
2022-03-04,10.5,257.
2022-03-05,18.3,.283E+04
2022-03-06,10.4,258.
2022-03-07,10.5,258.
2022-03-08,10.8,267.
2022-03-09,10.8,258.
2022-03-10,10.7,259.
2022-03-11,10.6,259.
2022-03-12,10.7,259.
2022-03-13,10.8,259.
2022-03-14,10.7,226.
2022-03-15,10.9,259.
2022-03-16,10.9,259.
2022-03-17,10.9,259.
2022-03-18,175.,.676E+05
2022-03-19,56.3,.199E+05
2022-03-20,11.7,381.
2022-03-21,11.4,387.
2022-03-22,108.,.421E+05
2022-03-23,12.2,492.
2022-03-24,14.3,.113E+04
2022-03-25,11.4,292.
2022-03-26,14.1,.102E+04
2022-03-27,18.0,.250E+04
2022-03-28,11.5,344.
2022-03-29,11.8,380.
2022-03-30,11.6,344.
2022-03-31,18.1,.251E+04
2022-04-01,43.3,.140E+05
2022-04-02,11.9,388.
2022-04-03,11.8,388.
2022-04-04,229.,.858E+05
2022-04-05,40.5,.122E+05
2022-04-06,14.8,.112E+04
2022-04-07,12.8,552.
2022-04-08,12.2,432.
2022-04-09,12.1,439.
2022-04-10,12.0,438.
2022-04-11,12.2,432.
2022-04-12,12.2,434.
2022-04-13,12.2,434.
2022-04-14,23.0,.453E+04
2022-04-15,67.8,.250E+05
2022-04-16,12.8,611.
2022-04-17,12.6,558.
2022-04-18,155.,.605E+05
2022-04-19,19.8,.275E+04
2022-04-20,18.6,.258E+04
2022-04-21,44.4,.140E+05
2022-04-22,325.,.114E+06
2022-04-23,49.5,.165E+05
2022-04-24,25.9,.559E+04
2022-04-25,15.2,.130E+04
2022-04-26,15.4,.134E+04
2022-04-27,13.3,623.
2022-04-28,13.4,686.
2022-04-29,189.,.724E+05
2022-04-30,35.0,.920E+04
2022-05-01,140.,.545E+05
2022-05-02,27.1,.602E+04
2022-05-03,16.2,.154E+04
