,降水量,気温.1,気温.2,風向・風速,日照 時間 (h,day,mean
2016-12-24,0.0,11.4,0.0,1.9,9.2,3.875,3.9244
2016-12-25,0.0,10.6,-2.1,1.0,7.1,4.0083,3.9369
2016-12-26,0.0,12.8,-2.0,1.0,3.3,3.7875,3.9107
2016-12-27,6.5,17.2,4.8,1.9,0.1,3.8042,3.9506
2016-12-28,0.0,8.4,-2.5,2.1,9.4,,3.997
2016-12-29,0.0,8.0,-2.7,1.4,5.6,3.9917,4.0308
2016-12-30,0.0,8.7,-4.0,0.9,9.4,4.0125,4.0604
2016-12-31,0.0,10.5,-4.5,0.8,8.9,3.9917,4.0604
2017-01-01,0.0,13.4,-3.2,0.9,9.2,3.9625,4.0703
2017-01-02,0.0,12.1,-1.3,0.7,2.2,3.825,4.186
2017-01-03,0.0,12.7,-2.5,1.2,7.3,4.0667,4.2375
2017-01-04,0.0,13.1,-2.6,1.3,8.9,4.1292,4.3322
2017-01-05,0.0,9.4,-4.9,1.4,7.1,4.2667,4.4524
2017-01-06,0.0,8.4,-6.0,1.1,8.5,4.2292,4.5423
2017-01-07,0.0,9.5,-4.2,0.9,9.3,4.0125,4.6339
2017-01-08,14.5,10.7,-3.3,2.4,1.2,4.0708,4.7922
2017-01-09,19.0,9.8,0.2,2.8,1.4,4.8875,4.9899
2017-01-10,0.0,11.9,-1.4,1.0,9.4,,4.9053
2017-01-11,0.0,10.3,-2.6,2.0,9.5,4.7292,4.9053
2017-01-12,0.0,10.5,-3.3,1.8,9.3,4.9708,4.8672
2017-01-13,0.0,10.6,-3.5,1.5,8.9,4.8958,4.85
2017-01-14,0.0,5.8,-4.2,2.1,6.3,4.8708,4.718
2017-01-15,0.0,4.4,-5.7,2.3,8.6,5.1208,4.659
2017-01-16,0.0,6.4,-6.2,2.7,8.7,5.4542,4.6132
2017-01-17,0.0,9.7,-3.9,1.6,6.8,4.2958,4.5076
2017-01-18,0.0,9.9,-5.3,0.8,8.3,,4.6875
2017-01-19,0.0,10.4,-2.9,1.0,4.9,4.4625,4.7244
2017-01-20,3.0,3.2,-1.6,2.2,0.0,,4.7681
2017-01-21,0.0,9.8,-2.5,2.5,7.2,4.1042,4.7845
2017-01-22,0.0,10.6,-1.9,1.5,9.2,4.5167,4.9107
2017-01-23,0.0,6.6,-3.9,2.8,9.8,4.8458,4.9178
2017-01-24,0.0,5.9,-5.4,2.1,8.7,4.8208,4.8292
2017-01-25,0.0,7.8,-7.3,1.0,9.8,5.375,4.7363
2017-01-26,0.0,9.7,-7.8,0.7,9.9,4.9458,4.5601
2017-01-27,0.0,13.8,-3.4,1.6,2.7,,4.4369
2017-01-28,0.0,12.0,-3.2,0.9,8.9,4.8833,4.376
2017-01-29,0.0,12.1,1.0,1.4,2.9,4.9875,4.2724
2017-01-30,0.0,16.9,4.2,1.8,4.3,4.5667,4.1702
2017-01-31,0.0,8.8,-2.2,1.4,9.9,4.225,4.047
2017-02-01,0.0,9.6,1.0,1.7,1.7,4.1708,3.9899
2017-02-02,0.0,8.2,-2.2,3.3,10.0,4.1417,3.9685
2017-02-03,0.0,11.7,-4.5,1.0,10.1,4.0833,3.9661
2017-02-04,0.0,11.1,-5.5,0.8,10.1,3.95,3.9857
2017-02-05,0.0,11.8,-2.0,1.1,1.0,4.0542,4.0732
2017-02-06,0.5,15.8,1.8,3.0,9.8,,4.1339
2017-02-07,0.0,9.3,-2.5,2.3,9.7,3.7042,4.1964
2017-02-08,0.0,9.7,-3.2,1.2,8.7,3.825,4.3276
2017-02-09,17.0,2.2,0.0,1.7,0.0,4.0208,4.3994
2017-02-10,0.0,8.6,-0.9,2.3,5.0,4.125,4.65
2017-02-11,0.0,8.1,-4.0,3.2,10.3,4.2208,4.7929
2017-02-12,0.0,10.2,-3.7,2.0,8.8,4.5625,5.4292
2017-02-13,0.0,9.5,-5.8,1.1,10.0,4.4792,5.8863
2017-02-14,0.0,10.0,-5.7,1.1,8.4,4.6333,6.5536
2017-02-15,0.0,11.5,-6.0,1.0,10.6,4.7542,6.631
2017-02-16,0.0,13.2,-4.3,1.1,10.3,,6.7345
2017-02-17,0.0,18.7,-0.5,2.8,9.5,5.775,6.7345
2017-02-18,0.0,8.8,2.3,1.6,0.0,5.125,6.6524
2017-02-19,0.0,9.8,-2.2,1.8,10.5,8.675,6.6649
2017-02-20,13.5,18.5,-1.3,2.2,7.1,7.7625,6.3299
2017-02-21,0.0,7.9,-2.4,2.9,8.4,9.15,5.8826
2017-02-22,0.0,9.1,-6.0,1.3,5.6,5.175,5.1583
2017-02-23,10.0,14.3,6.4,1.7,0.0,5.4792,5.091
2017-02-24,0.0,11.0,2.9,2.1,9.5,,4.9035
2017-02-25,0.0,11.4,1.7,1.5,8.3,5.2,4.8214
2017-02-26,0.0,12.5,0.5,1.8,7.3,5.2125,4.6822
2017-02-27,0.0,8.5,3.2,3.1,1.2,,4.5673
2017-02-28,0.0,7.8,0.1,2.4,3.4,5.0792,4.513
2017-03-01,0.5,9.5,-2.2,1.4,9.0,4.8042,4.4321
2017-03-02,11.5,8.8,4.3,1.4,0.0,4.7708,4.3446
2017-03-03,1.0,13.9,-1.7,1.4,7.4,4.3542,4.3244
2017-03-04,0.0,13.6,-3.5,1.1,9.9,4.3292,4.4429
2017-03-05,0.0,12.8,-0.9,1.9,7.5,4.225,4.6113
2017-03-06,1.0,11.7,2.9,1.0,1.2,4.4083,4.7399
2017-03-07,1.0,7.4,-2.1,1.2,0.5,4.1333,4.8786
2017-03-08,0.0,10.9,-4.0,2.0,8.6,,5.0476
2017-03-09,0.0,12.7,-4.3,1.4,10.1,4.1917,5.0328
2017-03-10,0.0,12.9,-2.0,1.4,9.1,4.6292,5.153
2017-03-11,0.0,10.4,-3.6,1.9,10.8,5.1833,5.2816
2017-03-12,0.0,10.5,-3.2,1.3,8.9,5.5083,5.3298
2017-03-13,0.0,12.0,2.2,1.7,0.7,5.125,5.3655
2017-03-14,11.5,10.1,4.2,2.1,0.0,5.3792,5.4839
2017-03-15,17.0,5.4,0.6,2.6,0.0,5.3167,5.4792
2017-03-16,0.0,12.8,-2.5,1.2,8.6,4.9292,5.4262
2017-03-17,0.0,13.5,-1.6,1.7,9.9,,5.4928
2017-03-18,0.0,13.9,-2.3,1.1,9.5,5.5292,5.4698
2017-03-19,0.0,16.0,-1.1,1.2,8.9,5.5208,5.4489
2017-03-20,0.0,16.1,-0.2,1.3,10.3,5.7583,5.4387
2017-03-21,26.5,11.0,6.3,1.8,0.0,5.9542,5.3536
2017-03-22,0.0,13.4,1.8,2.0,10.4,5.3458,5.278
2017-03-23,0.0,13.2,-1.7,1.4,6.3,4.9458,5.278
2017-03-24,0.0,10.8,0.0,1.7,4.7,5.3958,5.3619
2017-03-25,0.0,10.8,-4.1,1.5,11.5,5.3083,5.3631
2017-03-26,5.0,9.7,0.8,1.7,0.1,5.3625,5.3952
2017-03-27,36.5,6.3,1.1,2.8,0.0,,5.4292
2017-03-28,2.0,11.8,-1.4,1.5,8.7,5.1625,5.4156
2017-03-29,0.0,12.4,1.0,1.6,11.3,5.425,5.4823
2017-03-30,0.0,17.6,0.2,1.4,9.7,5.3458,5.6141
2017-03-31,3.0,10.7,2.1,1.5,0.6,5.5333,5.6524
2017-04-01,10.5,7.7,4.3,2.0,0.8,5.4042,5.6774
2017-04-02,0.0,11.7,1.6,1.8,11.1,5.5333,5.6815
2017-04-03,14.5,13.2,2.7,2.0,7.8,5.6,5.7232
2017-04-04,0.0,14.1,0.8,1.6,10.9,5.3208,5.6982
2017-04-05,0.0,19.6,0.7,1.6,10.2,5.6958,5.7173
2017-04-06,0.0,20.3,10.9,3.0,8.0,6.4792,5.7077
2017-04-07,5.5,20.3,14.1,2.9,3.3,,5.6357
2017-04-08,8.5,16.1,9.7,2.1,0.0,5.7083,5.6828
2017-04-09,17.0,13.7,6.2,1.6,0.1,5.4333,5.7052
2017-04-10,0.0,13.4,1.7,1.7,8.5,5.825,5.8412
2017-04-11,44.5,12.3,0.9,2.3,0.0,5.425,5.8435
2017-04-12,1.5,19.8,6.9,1.9,8.5,5.4542,6.122
2017-04-13,0.0,16.6,2.5,1.7,7.4,5.6292,6.3274
2017-04-14,0.0,21.9,1.8,1.8,11.7,5.975,6.4774
2017-04-15,1.0,22.8,8.3,2.1,5.9,6.0125,6.6006
2017-04-16,0.0,26.2,6.0,1.6,12.0,5.8875,6.7964
2017-04-17,6.0,22.6,9.9,2.0,4.3,6.5208,7.0173
2017-04-18,11.0,24.8,11.6,3.2,4.7,,7.2065
2017-04-19,0.0,24.8,8.3,2.7,10.4,7.375,7.326
2017-04-20,0.0,17.1,5.3,2.0,9.9,6.8917,7.3547
2017-04-21,0.0,19.5,10.3,1.2,1.1,6.6792,7.4208
2017-04-22,0.0,18.5,8.6,1.6,2.0,6.8375,7.6524
2017-04-23,0.0,16.2,5.4,2.0,11.6,7.3833,7.9274
2017-04-24,0.0,17.0,3.6,1.7,7.3,7.4333,8.0554
2017-04-25,0.0,20.9,4.9,1.9,11.6,7.8458,8.1488
2017-04-26,0.0,20.5,9.2,2.4,1.7,8.1625,8.2732
2017-04-27,2.0,16.3,8.1,1.9,4.5,7.6042,8.3929
2017-04-28,0.0,18.0,7.9,1.8,7.2,,8.5911
2017-04-29,2.5,23.1,6.5,1.9,9.8,8.3,8.65
2017-04-30,0.0,23.8,6.1,1.5,12.4,8.7625,8.7084
2017-05-01,5.0,24.1,8.1,1.3,7.1,8.2792,8.7266
2017-05-02,0.0,21.1,4.5,1.7,12.4,8.0875,8.7905
2017-05-03,0.0,23.0,5.4,1.7,10.6,8.7167,8.9076
2017-05-04,0.0,23.0,11.4,2.1,8.3,9.0,8.8778
2017-05-05,0.0,25.3,11.2,1.8,10.6,8.9917,8.7903
2017-05-06,0.0,27.3,15.4,2.2,7.6,9.0625,8.6299
2017-05-07,0.5,22.0,10.3,2.0,1.4,8.7667,8.5118
2017-05-08,0.0,28.2,8.8,1.9,12.6,8.9083,8.2583
2017-05-09,0.0,20.1,13.9,1.9,2.1,,7.9611
2017-05-10,10.5,17.1,13.8,0.8,0.0,,7.9611
2017-05-11,0.0,26.5,14.7,1.8,9.5,8.5375,7.9804
2017-05-12,0.0,25.1,12.5,1.9,10.7,8.475,7.9929
2017-05-13,61.0,18.2,15.1,2.7,0.0,8.0292,8.0607
2017-05-14,0.0,17.9,13.6,2.5,0.1,8.3542,8.1887
2017-05-15,0.0,18.1,13.7,1.6,0.0,7.2458,8.269
2017-05-16,0.0,21.9,13.7,1.7,6.8,7.125,8.5399
2017-05-17,0.0,19.1,11.7,2.1,2.0,,8.8452
2017-05-18,1.0,21.0,11.9,1.3,7.2,8.0958,8.8162
2017-05-19,0.0,24.5,10.2,1.7,12.9,8.625,8.9191
2017-05-20,0.0,29.1,12.3,1.5,12.3,8.95,8.8577
2017-05-21,0.0,30.6,14.9,1.6,12.8,8.925,8.6762
2017-05-22,0.0,30.7,16.0,1.9,12.6,8.9167,8.5911
2017-05-23,0.0,28.5,17.2,2.4,11.3,9.1417,8.6185
2017-05-24,0.0,25.7,18.1,2.0,2.1,9.2625,8.6327
2017-05-25,1.0,20.1,15.5,1.7,0.0,8.6125,8.5696
2017-05-26,7.0,17.5,15.3,2.1,0.4,,8.5982
2017-05-27,0.0,19.0,14.8,2.5,0.0,8.1958,8.6031
2017-05-28,0.0,24.2,13.5,1.6,9.9,7.6792,8.7208
2017-05-29,0.0,27.8,13.2,1.9,11.7,8.3292,8.888
2017-05-30,0.0,30.7,14.8,1.4,11.9,9.1083,8.9679
2017-05-31,0.0,28.6,19.4,1.8,2.3,9.2417,9.003
2017-06-01,0.0,25.5,17.8,2.1,2.7,8.8208,9.1357
2017-06-02,0.0,29.5,14.3,1.9,8.2,8.8125,9.2506
2017-06-03,0.0,24.7,10.4,1.7,13.1,8.6375,9.4792
2017-06-04,0.0,24.0,12.5,1.7,12.1,9.1375,9.7816
2017-06-05,0.0,22.5,11.4,1.8,10.7,9.0167,10.0256
2017-06-06,0.0,22.3,13.2,1.8,5.6,,10.2696
2017-06-07,0.0,23.9,14.4,2.2,2.2,9.3542,10.2875
2017-06-08,0.0,24.8,17.9,2.2,1.2,10.1708,10.3443
2017-06-09,0.0,25.0,16.4,1.9,7.6,9.625,10.369
2017-06-10,0.0,30.3,15.5,2.0,8.3,10.4125,10.5756
2017-06-11,0.0,24.3,12.5,1.7,8.3,10.7542,10.6637
2017-06-12,0.0,23.3,15.3,2.1,4.8,10.8458,10.6595
2017-06-13,1.0,19.2,15.2,1.6,0.1,10.725,10.6202
2017-06-14,1.5,23.2,14.6,1.8,5.8,10.4125,10.4292
2017-06-15,0.0,24.8,14.2,1.8,8.4,9.8083,10.4048
2017-06-16,0.5,26.3,15.8,1.8,7.9,,10.4464
2017-06-17,0.0,23.3,15.8,2.5,13.5,11.0708,10.4745
2017-06-18,5.0,21.8,15.0,2.0,0.1,11.0292,10.3365
2017-06-19,12.0,20.9,15.0,2.8,1.9,10.725,10.1031
2017-06-20,0.0,25.6,11.4,1.5,12.0,10.5708,10.0143
2017-06-21,27.0,23.8,19.3,2.8,0.0,9.3875,9.7024
2017-06-22,0.0,27.4,17.7,1.5,4.8,10.2417,9.5566
2017-06-23,0.0,27.4,15.3,1.6,10.4,10.1,9.4327
2017-06-24,0.0,27.9,17.9,1.9,9.0,10.6708,9.2899
2017-06-25,2.0,26.0,20.1,1.1,0.4,9.9667,9.0589
2017-06-26,0.5,25.8,19.4,1.6,3.3,9.1625,8.9214
2017-06-27,1.0,23.4,18.7,2.1,1.4,,8.8589
2017-06-28,1.0,21.9,18.0,1.1,0.0,8.3875,8.8547
2017-06-29,0.5,28.9,18.1,1.6,7.5,8.3667,8.8281
2017-06-30,0.5,26.6,22.2,1.8,0.1,9.375,8.8941
2017-07-01,6.0,24.9,20.1,1.6,0.0,9.1,9.0827
2017-07-02,0.5,32.2,19.9,1.1,3.8,9.0542,9.5381
2017-07-03,1.0,31.4,21.2,1.5,5.7,9.0042,10.1256
2017-07-04,67.0,26.3,21.4,1.6,0.1,8.725,10.469
2017-07-05,8.0,30.5,20.7,1.9,6.3,8.825,10.8982
2017-07-06,0.5,27.7,20.0,1.3,4.5,8.175,11.3637
2017-07-07,0.0,30.0,19.2,1.6,10.2,,11.9673
2017-07-08,0.0,31.8,21.2,1.5,12.8,10.6958,12.0344
2017-07-09,0.0,34.2,22.1,1.5,12.2,12.2875,12.2255
2017-07-10,0.0,33.7,22.5,1.9,9.7,13.1667,12.3068
2017-07-11,0.0,33.1,22.6,2.0,8.0,11.4083,12.2609
2017-07-12,0.0,33.8,24.2,2.1,7.7,11.7292,12.3827
2017-07-13,0.0,33.9,25.0,2.6,6.6,12.0833,12.5018
2017-07-14,0.0,33.8,23.9,2.3,8.3,12.4,12.6738
2017-07-15,0.0,34.3,20.3,1.7,11.1,12.5042,12.8006
2017-07-16,0.0,33.5,23.2,1.4,6.5,12.225,12.744
2017-07-17,4.0,33.0,22.8,1.4,7.7,12.9375,12.7595
2017-07-18,3.0,29.0,19.4,1.3,2.6,12.8,12.6351
2017-07-19,0.0,27.9,18.8,2.0,9.1,,12.4149
2017-07-20,0.0,32.3,20.3,2.0,9.6,12.5625,12.4149
2017-07-21,4.5,32.2,24.5,2.3,8.8,13.2875,12.0446
2017-07-22,0.0,33.1,23.9,2.0,7.6,13.2875,11.5661
2017-07-23,0.0,28.5,24.4,1.9,0.0,12.1083,11.0958
2017-07-24,0.0,31.4,24.4,1.7,0.0,12.3333,10.7464
2017-07-25,0.0,30.2,21.2,2.2,0.4,12.0667,10.5512
2017-07-26,13.5,22.9,20.8,2.3,0.0,11.2583,10.2643
2017-07-27,6.5,22.0,19.8,1.6,0.0,,9.9393
2017-07-28,0.0,29.0,20.1,1.7,7.7,9.9708,9.7568
2017-07-29,0.0,28.4,21.5,1.9,0.8,9.9375,9.5245
2017-07-30,0.5,29.3,21.3,1.9,2.1,9.9958,9.2547
2017-07-31,0.0,31.4,21.2,1.6,10.1,9.6625,9.0302
2017-08-01,33.0,25.7,20.2,1.8,0.0,10.9667,8.9399
2017-08-02,0.0,25.5,19.0,2.5,3.7,10.0583,8.5036
2017-08-03,0.0,27.3,18.6,1.7,7.5,8.9833,8.0988
2017-08-04,1.5,27.1,20.7,1.5,1.2,8.4792,7.897
2017-08-05,0.0,28.5,22.5,1.5,1.3,8.1125,7.7476
2017-08-06,0.0,31.0,23.7,1.5,5.2,7.7792,7.703
2017-08-07,1.5,33.0,23.7,2.2,6.1,8.2,7.7095
2017-08-08,1.5,31.4,24.4,2.2,2.6,,7.6357
2017-08-09,5.5,33.0,23.1,2.0,10.4,7.9125,7.624
2017-08-10,0.5,24.5,21.9,2.7,0.0,7.225,7.5827
2017-08-11,0.0,25.4,21.3,2.4,0.1,7.5708,7.5303
2017-08-12,10.0,25.8,20.2,1.6,1.6,7.4333,7.4226
2017-08-13,0.0,28.2,20.1,2.2,7.6,7.8,7.4185
2017-08-14,11.0,24.4,21.9,1.5,0.0,7.825,7.3549
2017-08-15,10.0,23.2,21.4,2.6,0.0,7.6833,7.2608
2017-08-16,1.0,23.4,21.4,2.2,0.0,7.5417,7.2783
2017-08-17,0.0,27.9,21.1,2.0,6.9,,7.3058
2017-08-18,0.0,28.3,22.5,1.7,0.7,6.8583,7.3833
2017-08-19,0.5,25.6,21.4,2.3,0.1,6.8167,7.5125
2017-08-20,0.0,27.2,21.5,1.7,4.1,7.4042,7.7403
2017-08-21,0.0,29.1,22.1,1.4,3.8,,7.8075
2017-08-22,0.0,32.8,21.9,1.4,5.2,,7.8944
2017-08-23,0.0,33.7,21.7,1.1,6.2,7.7708,8.025
2017-08-24,0.0,35.3,23.4,1.3,6.8,7.6792,8.2411
2017-08-25,0.0,34.3,22.5,1.2,3.3,7.7708,8.4446
2017-08-26,0.0,29.7,23.4,1.6,3.7,7.6333,8.5988
2017-08-27,0.0,28.3,19.2,2.2,7.5,8.1833,8.7351
2017-08-28,0.0,29.8,18.0,1.4,4.9,,8.7226
2017-08-29,0.0,33.4,23.7,2.0,6.1,8.3292,8.6219
2017-08-30,0.0,28.8,21.1,2.7,0.8,8.8083,8.6637
2017-08-31,19.0,21.9,18.3,3.0,0.0,9.2833,8.5173
2017-09-01,1.5,22.9,18.0,2.8,0.4,9.1042,8.325
2017-09-02,0.0,22.3,14.9,2.3,2.3,8.85,8.1726
2017-09-03,0.0,26.6,13.4,1.6,10.5,8.5875,8.0369
2017-09-04,0.0,22.4,18.5,1.5,0.0,8.0958,8.0184
2017-09-05,0.0,24.1,19.1,1.6,0.3,7.9167,8.0262
2017-09-06,6.5,20.9,19.4,1.0,0.0,,7.997
2017-09-07,1.5,22.9,19.6,1.2,0.0,7.7833,7.9552
2017-09-08,0.0,24.9,16.6,1.6,5.1,7.9375,7.9798
2017-09-09,0.0,27.8,16.0,1.3,10.8,8.0375,7.994
2017-09-10,0.0,29.8,15.9,1.5,9.9,7.9,7.9542
2017-09-11,1.5,30.1,18.5,1.9,7.3,8.4583,8.2649
2017-09-12,16.0,27.1,21.7,2.0,0.3,8.15,8.1875
2017-09-13,0.0,29.1,20.0,1.4,9.4,7.7125,8.1363
2017-09-14,0.0,27.0,19.4,1.8,8.1,7.6625,8.1732
2017-09-15,0.0,27.3,15.9,1.3,7.5,,8.2095
2017-09-16,0.5,22.0,18.8,2.5,0.3,8.0375,8.2307
2017-09-17,45.5,24.8,18.1,2.7,0.0,7.7583,8.1943
2017-09-18,6.5,33.0,21.5,3.3,10.3,10.075,8.151
2017-09-19,0.0,28.3,18.4,1.3,5.1,7.9167,7.801
2017-09-20,0.0,25.9,17.5,0.8,0.2,7.7917,7.7845
2017-09-21,0.0,27.8,15.7,1.2,9.3,7.9708,7.6958
2017-09-22,1.5,24.4,16.2,2.0,2.7,7.9167,7.6369
2017-09-23,17.0,22.7,15.9,1.9,3.2,8.3792,7.5899
2017-09-24,0.0,27.5,15.1,1.0,8.8,7.7458,7.4726
2017-09-25,0.0,26.9,14.6,1.4,8.7,7.4125,7.5018
2017-09-26,0.0,25.7,16.0,1.3,10.3,7.275,7.5714
2017-09-27,0.0,27.4,16.2,1.7,3.1,,7.6327
2017-09-28,66.0,24.3,15.6,1.9,0.1,7.1708,7.6327
2017-09-29,0.0,22.9,12.7,1.5,11.0,7.5583,7.7097
2017-09-30,0.0,24.2,13.4,1.2,7.7,7.5875,7.4792
2017-10-01,0.0,23.8,11.4,1.3,8.8,7.5583,7.2653
2017-10-02,0.0,25.5,14.8,1.0,0.0,7.95,7.0563
2017-10-03,0.0,26.9,18.2,2.0,2.6,7.9,6.766
2017-10-04,0.0,19.7,12.7,2.4,3.0,7.7042,6.4945
2017-10-05,0.0,19.4,9.6,1.5,6.4,,6.2306
2017-10-06,13.5,19.1,9.7,1.2,0.2,,6.2434
2017-10-07,29.0,24.0,15.5,1.8,4.2,6.175,6.2146
2017-10-08,0.0,22.1,14.3,1.4,2.0,6.3042,6.163
2017-10-09,0.0,23.7,12.1,1.1,8.8,6.3042,6.1428
2017-10-10,0.0,26.6,15.7,1.0,6.9,6.2083,6.0791
2017-10-11,0.0,20.1,16.3,1.9,0.0,6.2708,6.0351
2017-10-12,0.0,25.9,17.1,2.3,4.5,6.1208,5.9774
2017-10-13,12.0,17.6,13.7,2.3,0.0,6.3208,5.9804
2017-10-14,13.0,15.2,12.7,1.6,0.0,6.0125,5.9232
2017-10-15,9.5,15.5,13.2,1.4,0.0,5.7625,5.9655
2017-10-16,20.0,13.5,11.4,1.9,0.0,,6.4101
2017-10-17,3.5,16.4,8.0,1.1,0.7,5.8583,6.4068
2017-10-18,0.0,17.6,6.9,2.6,8.1,5.9,6.4021
2017-10-19,34.0,13.2,9.3,2.1,0.0,5.8667,6.3229
2017-10-20,26.5,17.6,12.6,1.9,0.0,6.1417,6.3881
2017-10-21,16.0,17.7,16.6,1.9,0.0,5.9208,6.1672
2017-10-22,100.5,18.3,16.1,3.4,0.0,6.3083,5.9714
2017-10-23,35.5,23.3,9.4,3.7,2.5,8.875,5.8917
2017-10-24,0.0,17.3,8.5,1.1,1.8,6.3833,5.3768
2017-10-25,6.5,15.5,8.9,1.3,0.0,5.8208,5.1488
2017-10-26,0.0,18.8,6.3,1.3,10.4,5.2667,4.9274
2017-10-27,0.0,19.6,6.4,1.3,10.2,,4.753
2017-10-28,7.0,17.3,11.8,1.4,0.0,4.5958,4.6521
2017-10-29,89.0,15.2,13.4,1.8,0.0,4.55,4.5692
2017-10-30,0.0,18.7,3.7,2.7,10.4,5.75,4.572
2017-10-31,0.0,17.0,1.8,0.8,9.3,5.2708,4.3757
2017-11-01,0.0,18.9,3.9,0.9,3.7,4.7875,4.1966
2017-11-02,0.0,20.3,5.9,1.3,9.4,4.2708,4.2058
2017-11-03,7.5,20.4,11.8,1.3,8.4,4.0458,4.3266
2017-11-04,4.0,20.8,6.9,1.4,2.1,3.9458,4.4875
2017-11-05,0.0,16.3,3.7,0.7,9.9,3.9333,4.595
2017-11-06,0.0,19.4,3.5,0.9,9.6,,4.685
2017-11-07,0.0,21.1,5.3,1.0,9.6,,4.6007
2017-11-08,0.0,16.7,9.4,0.7,0.0,,4.5851
2017-11-09,0.0,18.6,3.8,1.3,9.9,4.8333,4.5573
2017-11-10,0.0,16.5,1.2,1.0,5.9,4.875,4.5179
2017-11-11,0.0,19.0,3.8,2.0,3.1,4.85,4.4012
2017-11-12,0.0,16.0,1.4,0.9,9.8,4.4833,4.2524
2017-11-13,2.5,15.9,2.1,1.1,3.1,4.3833,4.1809
2017-11-14,2.0,15.1,9.4,1.1,0.0,4.1792,4.0934
2017-11-15,0.0,16.4,7.4,1.4,1.3,4.4917,4.0268
2017-11-16,0.0,14.5,2.9,1.4,8.6,4.3625,3.928
2017-11-17,0.0,13.4,1.1,1.3,9.0,,3.9006
2017-11-18,1.0,10.5,5.5,1.4,0.0,4.0583,3.9463
2017-11-19,0.0,11.7,1.6,1.6,8.9,3.8083,4.0026
2017-11-20,0.0,7.8,-1.3,0.9,0.6,3.9833,4.0604
2017-11-21,0.0,11.1,-1.4,1.4,9.7,3.7708,4.0974
2017-11-22,0.5,12.4,-2.4,1.1,4.6,3.7125,4.144
2017-11-23,18.0,13.1,3.2,1.1,1.8,3.8,4.2339
2017-11-24,0.0,13.9,0.7,1.3,6.9,4.1708,4.2654
2017-11-25,0.0,14.9,-0.3,1.2,8.2,4.2667,4.2601
2017-11-26,0.0,17.0,1.4,1.7,6.5,4.5083,4.2107
2017-11-27,0.0,12.8,5.9,1.9,3.7,4.2706,4.125
2017-11-28,0.0,14.9,7.8,1.3,0.7,4.2792,4.0827
2017-11-29,0.0,16.7,3.5,1.0,7.8,,4.1006
2017-11-30,3.0,12.2,6.2,2.5,0.0,4.3417,4.1396
2017-12-01,1.0,9.6,5.2,1.9,0.0,4.0208,4.1107
2017-12-02,0.0,11.0,1.0,1.4,9.3,4.1333,4.1553
2017-12-03,0.0,14.5,2.3,1.4,6.8,3.9208,4.1667
2017-12-04,0.0,14.1,0.6,1.4,1.8,3.9083,4.2321
2017-12-05,0.5,13.4,2.5,1.2,5.5,3.975,4.3196
2017-12-06,0.0,10.7,0.7,1.7,8.7,4.4042,4.4113
2017-12-07,0.0,11.9,0.5,1.2,5.4,4.4125,4.4107
2017-12-08,9.0,7.4,-2.0,1.2,1.1,,4.369
2017-12-09,0.0,9.7,-2.3,0.8,9.4,4.3333,4.3338
2017-12-10,0.0,11.4,-2.8,0.9,7.9,4.2125,4.3292
2017-12-11,0.0,15.9,-0.7,1.4,5.1,4.3792,4.3443
2017-12-12,0.0,9.8,1.8,2.8,8.8,4.5208,4.3393
2017-12-13,0.0,9.8,-4.2,1.9,8.7,4.6167,4.3036
2017-12-14,0.0,9.6,-4.3,1.5,9.3,4.4,4.2839
2017-12-15,0.0,9.5,-2.6,0.9,2.8,4.1208,4.2928
2017-12-16,0.0,13.1,-0.2,1.1,7.0,4.0875,4.3202
2017-12-17,0.0,8.8,-4.1,1.6,8.6,4.2958,4.3333
2017-12-18,0.0,8.7,-6.3,0.7,7.7,4.3333,4.306
2017-12-19,0.0,11.0,-4.1,1.6,9.3,,4.2702
2017-12-20,0.0,9.2,-3.4,0.8,4.5,4.2708,4.2702
2017-12-21,0.0,10.0,-2.6,1.8,6.6,4.4792,4.3066
2017-12-22,0.0,11.2,-2.9,0.9,4.7,4.4625,4.2899
2017-12-23,0.0,14.0,-3.7,0.9,8.7,4.3125,4.3149
2017-12-24,0.5,8.8,-2.2,0.9,0.0,4.1792,4.3429
2017-12-25,7.0,13.7,2.1,2.9,8.9,4.1042,4.3292
2017-12-26,0.0,11.4,-1.4,1.8,8.5,4.0833,4.3649
2017-12-27,0.0,6.3,-5.2,1.9,8.5,,4.4256
2017-12-28,0.0,8.5,-6.3,1.9,9.0,4.525,4.3651
2017-12-29,0.0,8.7,-5.5,1.1,9.4,4.3625,4.3505
2017-12-30,0.0,10.0,-4.2,1.2,9.3,4.6375,4.3974
2017-12-31,1.5,5.5,-3.1,1.5,0.0,4.5083,4.4375
2018-01-01,0.0,11.9,-2.9,1.6,9.1,4.0833,4.5417
2018-01-02,0.0,9.9,-4.3,1.2,9.4,4.3542,4.6984
2018-01-03,0.0,7.2,-4.7,2.3,9.5,4.5083,4.7476
2018-01-04,0.0,7.8,-5.8,1.0,8.2,3.9417,4.9018
2018-01-05,0.0,6.9,-4.3,1.1,3.1,4.4083,5.1506
2018-01-06,0.0,8.8,-4.7,1.0,8.8,4.7375,5.3458
2018-01-07,0.0,9.7,-5.1,0.9,9.3,4.9583,5.4923
2018-01-08,8.0,9.6,-1.6,1.1,1.0,5.3417,5.6399
2018-01-09,3.0,13.9,4.2,1.9,2.0,5.3375,5.7393
